"Sex","EE","H2Omg","RQ","Animal_ID","Deg_C","weight","experiment","StartTime","SD_VCO2","SD_VO2","SD_H2Omg","VO2","VCO2","StartDate","FQ","block","hour"
"M",0.045844329678,6.521828,1.67171898194912,"1050",32.84795,27.672,"Low Fat","11:46:24",0.0402,0.0368,0.0142,0.1319659,0.2206099,2020-09-15,0.92266,"cages25aug",11
"M",0.085951935216,6.120641,1.11188888175007,"1050",32.70253,27.672,"Low Fat","12:18:24",0.0106,0.0168,0.048699,0.2770454,0.3080437,2020-09-15,0.92266,"cages25aug",12
"M",0.06105843702,5.571015,1.65368115830273,"1050",32.75452,27.672,"Low Fat","13:04:25",0.0626,0.0331,0.0355,0.1763684,0.2916571,2020-09-15,0.92266,"cages25aug",13
"M",0.079660403298,5.189592,1.13881343178641,"1050",32.81552,27.672,"Low Fat","13:32:25",0.0126,0.0143,0.0391,0.2552959,0.2907344,2020-09-15,0.92266,"cages25aug",13
"M",0.075610103688,5.212963,1.30892364163807,"1050",32.79713,27.672,"Low Fat","13:40:25",0.0127,0.0205,0.2148017,0.2338552,0.3060986,2020-09-15,0.92266,"cages25aug",13
"M",0.073960940886,4.671493,1.15115187646541,"1050",32.7997,27.672,"Low Fat","14:16:25",0.0137,0.00939,0.4065358,0.2364099,0.2721437,2020-09-15,0.92266,"cages25aug",14
"M",0.087234845796,4.524167,1.0327657530281,"1050",32.74917,27.672,"Low Fat","14:52:25",0.0114,0.0208,0.0394,0.2860212,0.2953929,2020-09-15,0.92266,"cages25aug",14
"M",0.088330377282,4.333904,1.21248358985012,"1050",32.80558,27.672,"Low Fat","15:16:25",0.0129,0.0136,0.0283,0.2787147,0.337937,2020-09-15,0.92266,"cages25aug",15
"M",0.0730413327,3.955447,1.22469834812484,"1050",32.739,27.672,"Low Fat","15:48:25",0.0103,0.0193933,0.0466,0.2298842,0.2815388,2020-09-15,0.92266,"cages25aug",15
"M",0.118305756954,3.856367,1.10228033147046,"1050",32.82127,27.672,"Low Fat","16:34:26",0.0188,0.0279,0.0362,0.3821155,0.4211984,2020-09-15,0.92266,"cages25aug",16
"M",0.100591198092,3.625027,1.10730149437683,"1050",32.83944,27.672,"Low Fat","17:02:26",0.0136,0.0117,0.0226,0.32455,0.3593747,2020-09-15,0.92266,"cages25aug",17
"M",0.078807401106,3.549213,1.09479468238537,"1050",32.73055,27.672,"Low Fat","17:10:26",0.0097,0.0178,0.0282,0.2549489,0.2791167,2020-09-15,0.92266,"cages25aug",17
"M",0.092685192348,3.403292,1.06797472786765,"1050",32.84445,27.672,"Low Fat","17:46:26",0.0109443,0.0169,0.0317582,0.3015812,0.3220811,2020-09-15,0.92266,"cages25aug",17
"M",0.081057179994,3.036982,1.14811017678413,"1050",32.78002,27.672,"Low Fat","18:22:26",0.0127,0.0248,0.1428832,0.2592597,0.2976587,2020-09-15,0.92266,"cages25aug",18
"M",0.092940342474,3.043692,1.07790616716424,"1050",32.85407,27.672,"Low Fat","18:46:26",0.0113,0.0219,0.0175,0.3017643,0.3252736,2020-09-15,0.92266,"cages25aug",18
"M",0.12704556984,2.861816,1.02072647413614,"1050",33.0181,27.672,"Low Fat","19:18:26",0.0253123,0.0373,0.1414377,0.4176446,0.4263009,2020-09-15,0.92266,"cages25aug",19
"M",0.14944741371,2.636958,1.1287956112449,"1050",32.8624,27.672,"Low Fat","20:04:27",0.0125,0.0206,0.0258,0.4799721,0.5417904,2020-09-15,0.92266,"cages25aug",20
"M",0.249530248548,1.951702,1.04040131725381,"1050",29.1874,27.672,"Low Fat","20:32:27",0.0316,0.0403,0.0235,0.8167902,0.8497896,2020-09-15,0.92266,"cages25aug",20
"M",0.3368147475,1.600595,0.993197901826072,"1050",27.61412,27.672,"Low Fat","20:40:27",0.0342,0.0325,0.0123,1.113921,1.106344,2020-09-15,0.92266,"cages25aug",20
"M",0.35021794332,1.163437,0.962207377934796,"1050",21.33574,27.672,"Low Fat","21:16:27",0.0245,0.0359,0.049,1.16618,1.122107,2020-09-15,0.92266,"cages25aug",21
"M",0.39534507978,1.253803,0.973035966511968,"1050",21.54323,27.672,"Low Fat","21:52:27",0.0265302,0.0404,0.0281,1.313305,1.277893,2020-09-15,0.92266,"cages25aug",21
"M",0.39841059552,1.605763,0.998127955459927,"1050",21.51687,27.672,"Low Fat","22:16:27",0.0535,0.0565,0.0214,1.316208,1.313744,2020-09-15,0.92266,"cages25aug",22
"M",0.37991722356,2.094554,0.952913910314764,"1050",21.90335,27.672,"Low Fat","22:48:27",0.0172,0.0361,0.0147,1.267678,1.207988,2020-09-15,0.92266,"cages25aug",22
"M",0.4028755101,2.25821,0.968584726436679,"1050",21.87267,27.672,"Low Fat","23:34:28",0.0265,0.0287,0.0229,1.339635,1.29755,2020-09-15,0.92266,"cages25aug",23
"M",0.39859515066,2.501563,0.949073458474848,"1050",21.99695,27.672,"Low Fat","00:02:28",0.0204,0.0285,0.0309,1.331133,1.263343,2020-09-16,0.92266,"cages25aug",0
"M",0.39065007996,2.445081,0.940346316504581,"1050",21.9673,27.672,"Low Fat","00:10:28",0.023,0.0306,0.0154,1.307128,1.229153,2020-09-16,0.92266,"cages25aug",0
"M",0.39879665532,2.499994,0.939700789313176,"1050",22.06235,27.672,"Low Fat","00:46:28",0.023,0.0323,0.0198,1.334578,1.254104,2020-09-16,0.92266,"cages25aug",0
"M",0.39561724818,2.632682,0.959216370498208,"1050",22.09195,27.672,"Low Fat","01:22:28",0.0204639,0.0178,0.0238,1.318225,1.264463,2020-09-16,0.92266,"cages25aug",1
"M",0.4103630265,2.72771,0.964076928539686,"1050",22.10789,27.672,"Low Fat","01:46:28",0.0188,0.0239,0.0208,1.365891,1.316824,2020-09-16,0.92266,"cages25aug",1
"M",0.36288115626,3.197207,0.980285640930622,"1050",22.1315,27.672,"Low Fat","02:18:28",0.0304711,0.0431,0.0402,1.203539,1.179812,2020-09-16,0.92266,"cages25aug",2
"M",0.39197818548,2.971304,0.957206814216182,"1050",22.20473,27.672,"Low Fat","03:04:29",0.0234,0.028,0.0432,1.30668,1.250763,2020-09-16,0.92266,"cages25aug",3
"M",0.41827963464,2.890525,0.936062273807739,"1050",22.0734,27.672,"Low Fat","03:32:29",0.0322,0.0625,0.0247,1.40091,1.311339,2020-09-16,0.92266,"cages25aug",3
"M",0.41898141054,2.916264,0.932568140016278,"1050",22.20209,27.672,"Low Fat","03:40:29",0.0181,0.0261,0.0217,1.404351,1.309653,2020-09-16,0.92266,"cages25aug",3
"M",0.33270232338,3.142166,0.977784621237167,"1050",22.24487,27.672,"Low Fat","04:16:29",0.0112,0.0213,0.0167,1.104055,1.079528,2020-09-16,0.92266,"cages25aug",4
"M",0.42569559774,3.311543,0.948862737153962,"1050",22.16765,27.672,"Low Fat","04:52:29",0.0333,0.0418,0.0558,1.421703,1.349001,2020-09-16,0.92266,"cages25aug",4
"M",0.36587550468,3.213871,0.969088377170628,"1050",22.23922,27.672,"Low Fat","05:16:29",0.0444,0.0485,0.0241,1.216468,1.178865,2020-09-16,0.92266,"cages25aug",5
"M",0.37739537598,3.141673,0.9811067313063,"1050",22.18492,27.672,"Low Fat","05:48:29",0.0458,0.0689975,0.035258,1.251451,1.227807,2020-09-16,0.92266,"cages25aug",5
"M",0.1844322963,2.772275,0.94362633730922,"1050",23.34554,27.672,"Low Fat","06:34:30",0.0185,0.0227,0.0279,0.6166674,0.5819036,2020-09-16,0.92266,"cages25aug",6
"M",0.1487099061,2.835152,0.994243282236176,"1050",25.0313,27.672,"Low Fat","07:02:30",0.0157,0.0208,0.0351,0.4917038,0.4888732,2020-09-16,0.92266,"cages25aug",7
"M",0.144227639262,2.987839,0.983570804097968,"1050",25.55783,27.672,"Low Fat","07:10:30",0.0116,0.0179,0.0177,0.4780027,0.4701495,2020-09-16,0.92266,"cages25aug",7
"M",0.117907543404,3.447693,1.0410849390553,"1050",27.74325,27.672,"Low Fat","07:46:30",0.0111,0.016,0.0373,0.3858908,0.4017451,2020-09-16,0.92266,"cages25aug",7
"M",0.131586343056,4.11264,1.09611948519218,"1050",30.01698,27.672,"Low Fat","08:22:30",0.0124,0.0129532,0.0367,0.4255724,0.4664782,2020-09-16,0.92266,"cages25aug",8
"M",0.104805783264,4.662372,1.13549359869951,"1050",31.69568,27.672,"Low Fat","08:46:30",0.0103,0.015,0.2947372,0.3361192,0.3816612,2020-09-16,0.92266,"cages25aug",8
"M",0.086875925808,5.69614,1.16114816097927,"1050",33.36605,27.672,"Low Fat","09:18:30",0.014,0.0248,0.2376848,0.277104,0.3217588,2020-09-16,0.92266,"cages25aug",9
"M",0.130395962088,5.542948,1.09293866078245,"1050",32.83073,27.672,"Low Fat","10:04:31",0.0116,0.0221,0.0507985,0.4220106,0.4612317,2020-09-16,0.92266,"cages25aug",10
"M",0.10756831113,5.07778,1.03115872463847,"1050",32.8131,27.672,"Low Fat","10:32:31",0.0107,0.0174,0.032,0.3528129,0.3638061,2020-09-16,0.92266,"cages25aug",10
"M",0.09477087018,4.907447,1.09421941753905,"1050",32.8603,27.672,"Low Fat","10:40:31",0.00998,0.0243,0.052,0.30663,0.3355205,2020-09-16,0.92266,"cages25aug",10
"M",0.141711138912,4.46766,1.12055153566251,"1050",32.85909,27.672,"Low Fat","11:16:31",0.0503,0.0537,0.0651,0.455927,0.5108897,2020-09-16,0.92266,"cages25aug",11
"M",0.094903049304,3.97997,1.05362322022123,"1050",32.91288,27.672,"Low Fat","11:52:31",0.012,0.0216,0.0499,0.3097576,0.3263678,2020-09-16,0.92266,"cages25aug",11
"M",0.089568664878,3.736788,1.07611997295559,"1050",32.8494,27.672,"Low Fat","12:16:31",0.0159,0.0172,0.0395,0.2909289,0.3130744,2020-09-16,0.92266,"cages25aug",12
"M",0.10456989606,3.704266,1.07536819683636,"1050",32.84972,27.672,"Low Fat","12:48:31",0.0144,0.0153,0.0555,0.3397096,0.3653129,2020-09-16,0.92266,"cages25aug",12
"M",0.085640288118,3.150123,1.10032584660672,"1050",32.86118,27.672,"Low Fat","13:34:32",0.0126,0.029,0.1509992,0.2767253,0.304488,2020-09-16,0.92266,"cages25aug",13
"M",0.08395317924,2.790342,1.11859658524021,"1050",32.85367,27.672,"Low Fat","14:02:32",0.00916,0.0137,0.0316,0.2702152,0.3022618,2020-09-16,0.92266,"cages25aug",14
"M",0.107288797686,2.870282,1.04712996657039,"1050",32.85669,27.672,"Low Fat","14:10:32",0.0154,0.0156,0.03,0.3506771,0.3672045,2020-09-16,0.92266,"cages25aug",14
"M",0.099268299606,2.520812,0.949826116365517,"1050",32.8614,27.672,"Low Fat","14:46:32",0.0118,0.0202,0.0225,0.3314573,0.3148268,2020-09-16,0.92266,"cages25aug",14
"M",0.08966905038,2.495554,1.10699001623753,"1050",32.89672,27.672,"Low Fat","15:22:32",0.0132,0.0299,0.0214,0.2893298,0.3202852,2020-09-16,0.92266,"cages25aug",15
"M",0.084014559426,2.363438,1.0616843774921,"1050",32.82525,27.672,"Low Fat","15:46:32",0.00897,0.0188,0.0223,0.2737403,0.2906258,2020-09-16,0.92266,"cages25aug",15
"M",0.117231363816,2.271084,0.963755882404193,"1050",32.8656,27.672,"Low Fat","16:18:32",0.0113,0.0292,0.00994,0.3902316,0.376088,2020-09-16,0.92266,"cages25aug",16
"M",0.16912331961,2.531155,0.991595193852787,"1050",32.82544,27.672,"Low Fat","17:04:33",0.044,0.0398,0.0142,0.5595251,0.5548224,2020-09-16,0.92266,"cages25aug",17
"M",0.0831720666,2.228452,1.00842963027809,"1050",32.79823,27.672,"Low Fat","17:32:33",0.00726,0.0167,0.0331,0.274152,0.276463,2020-09-16,0.92266,"cages25aug",17
"M",0.132132891618,2.291318,0.944166368795845,"1050",32.80458,27.672,"Low Fat","17:40:33",0.0214,0.0234,0.1060851,0.4417463,0.417082,2020-09-16,0.92266,"cages25aug",17
"M",0.080492297802,2.184541,1.04235305642708,"1050",32.83765,27.672,"Low Fat","18:16:33",0.0112,0.00989,0.0169,0.2633647,0.274519,2020-09-16,0.92266,"cages25aug",18
"M",0.098422248876,2.047023,0.97433923703638,"1050",32.7949,27.672,"Low Fat","18:52:33",0.0129,0.0175,0.0168,0.326857,0.3184696,2020-09-16,0.92266,"cages25aug",18
"M",0.118388947614,1.962243,1.06041732161226,"1050",32.80945,27.672,"Low Fat","19:16:33",0.0154,0.0202,0.0327,0.3858463,0.4091581,2020-09-16,0.92266,"cages25aug",19
"M",0.08894428263,1.846451,1.07506896132871,"1050",32.83318,27.672,"Low Fat","19:48:33",0.0146,0.017394,0.0176,0.2889663,0.3106587,2020-09-16,0.92266,"cages25aug",19
"M",0.270438356622,2.004862,1.01533476999081,"1050",28.70822,27.672,"Low Fat","20:34:34",0.0154,0.0276,0.0281776,0.8900753,0.9037244,2020-09-16,0.92266,"cages25aug",20
"M",0.33474691026,0.3580222,0.962777798215021,"1050",23.54467,27.672,"Low Fat","21:02:34",0.0137611,0.0202,0.015,1.114523,1.073038,2020-09-16,0.92266,"cages25aug",21
"M",0.34719115242,0.2698438,0.949334957163151,"1050",22.23075,27.672,"Low Fat","21:10:34",0.0156,0.0183,0.0159,1.159399,1.100658,2020-09-16,0.92266,"cages25aug",21
"M",0.37390510542,0.5085223,0.99257170163581,"1050",20.46148,27.672,"Low Fat","21:46:34",0.0462,0.0522,0.0162,1.236757,1.22757,2020-09-16,0.92266,"cages25aug",21
"M",0.38033137758,1.349897,1.00299647609312,"1050",21.50977,27.672,"Low Fat","22:22:34",0.0296,0.0376,0.0144,1.255141,1.258902,2020-09-16,0.92266,"cages25aug",22
"M",0.38814787662,1.816255,0.953264027934251,"1050",21.9161,27.672,"Low Fat","22:46:34",0.0231,0.0281,0.0248,1.295041,1.234516,2020-09-16,0.92266,"cages25aug",22
"M",0.3543826314,2.037578,0.965645650433532,"1050",21.82714,27.672,"Low Fat","23:18:34",0.0163621,0.0206781,0.0271,1.179152,1.138643,2020-09-16,0.92266,"cages25aug",23
"M",0.39976204254,2.617711,0.969209216168246,"1050",21.9907,27.672,"Low Fat","00:04:35",0.0193,0.0187,0.0203,1.329099,1.288175,2020-09-17,0.92266,"cages25aug",0
"M",0.37939551342,2.678784,0.944482596851704,"1050",22.09134,27.672,"Low Fat","00:32:35",0.0175,0.0194,0.0216,1.268305,1.197892,2020-09-17,0.92266,"cages25aug",0
"M",0.41152459866,2.791223,0.947250897723198,"1050",22.14253,27.672,"Low Fat","00:40:35",0.0281,0.0422,0.0257,1.374867,1.302344,2020-09-17,0.92266,"cages25aug",0
"M",0.38745239316,3.12712,0.933209907538472,"1050",22.18622,27.672,"Low Fat","01:16:35",0.0350126,0.0255,0.0208,1.298486,1.21176,2020-09-17,0.92266,"cages25aug",1
"M",0.40358218362,2.981223,0.979904993198326,"1050",22.21964,27.672,"Low Fat","01:52:35",0.0186,0.0231,0.0287,1.338641,1.311741,2020-09-17,0.92266,"cages25aug",1
"M",0.369664197,2.889807,0.956668143409588,"1050",22.1315,27.672,"Low Fat","02:16:35",0.0529,0.0493,0.0164,1.232442,1.179038,2020-09-17,0.92266,"cages25aug",2
"M",0.39938038476,2.725611,0.948834405687099,"1050",22.19234,27.672,"Low Fat","02:48:35",0.0174,0.0163,0.0334,1.333826,1.26558,2020-09-17,0.92266,"cages25aug",2
"M",0.41375769246,2.692976,0.964639558350321,"1050",22.2366,27.672,"Low Fat","03:34:36",0.0258,0.0395,0.0276,1.377019,1.328327,2020-09-17,0.92266,"cages25aug",3
"M",0.39167205798,2.70655,0.973184193515908,"1050",22.1854,27.672,"Low Fat","04:02:36",0.0138,0.0294,0.0245,1.301061,1.266172,2020-09-17,0.92266,"cages25aug",4
"M",0.39513327126,2.774955,0.966507999662227,"1050",22.17652,27.672,"Low Fat","04:10:36",0.0204,0.0289,0.0341,1.314493,1.270468,2020-09-17,0.92266,"cages25aug",4
"M",0.41304034632,2.751705,0.925291451104146,"1050",22.17265,27.672,"Low Fat","04:46:36",0.0472,0.0749,0.0358801,1.386682,1.283085,2020-09-17,0.92266,"cages25aug",4
"M",0.4001955594,2.661818,0.982267520301978,"1050",22.13844,27.672,"Low Fat","05:22:36",0.016,0.0266,0.0294,1.326718,1.303192,2020-09-17,0.92266,"cages25aug",5
"M",0.40174557528,3.01257,0.968855320939244,"1050",22.26033,27.672,"Low Fat","05:46:36",0.0366,0.0387,0.0295,1.335798,1.294195,2020-09-17,0.92266,"cages25aug",5
"M",0.44909684694,3.013374,0.957699283531239,"1050",22.44192,27.672,"Low Fat","06:18:36",0.0273,0.0312,0.035,1.496925,1.433604,2020-09-17,0.92266,"cages25aug",6
"M",0.14260838571,3.465971,1.00329306586195,"1050",25.14639,27.672,"Low Fat","07:04:37",0.0106,0.0219012,0.034,0.4705949,0.4721446,2020-09-17,0.92266,"cages25aug",7
"M",0.133808129574,3.592367,0.983976970460985,"1050",26.93892,27.672,"Low Fat","07:32:37",0.0124,0.0195,0.0388,0.4434305,0.4363254,2020-09-17,0.92266,"cages25aug",7
"M",0.1198841763,3.706617,1.05382654547722,"1050",27.61178,27.672,"Low Fat","07:40:37",0.0110917,0.0177,0.0426,0.3912772,0.4123383,2020-09-17,0.92266,"cages25aug",7
"M",0.108577703514,4.244968,1.05082803284213,"1050",29.82535,27.672,"Low Fat","08:16:37",0.0103,0.0132,0.0238,0.3546055,0.3726294,2020-09-17,0.92266,"cages25aug",8
"M",0.089551959,4.933586,1.1072646096873,"1050",31.90637,27.672,"Low Fat","08:52:37",0.0112,0.0227,0.058,0.288935,0.3199275,2020-09-17,0.92266,"cages25aug",8
"M",0.163046872128,5.828396,1.09196894529503,"1050",33.08313,27.672,"Low Fat","09:16:37",0.065383,0.0766,0.1150248,0.5277912,0.5763316,2020-09-17,0.92266,"cages25aug",9
"M",0.098875572012,5.355561,1.12564276695992,"1050",32.96584,27.672,"Low Fat","09:48:37",0.00874,0.0165,0.0405,0.3177668,0.3576919,2020-09-17,0.92266,"cages25aug",9
"M",0.092669867178,4.511768,1.10602897812213,"1050",32.86377,27.672,"Low Fat","10:34:38",0.00762,0.017,0.0415,0.2990739,0.3307844,2020-09-17,0.92266,"cages25aug",10
"M",0.100130275056,4.077981,1.04078014076196,"1050",32.85285,27.672,"Low Fat","11:02:38",0.0125,0.0288,0.0354,0.3277306,0.3410955,2020-09-17,0.92266,"cages25aug",11
"M",0.091336492128,3.992021,1.02957680492423,"1050",32.91175,27.672,"Low Fat","11:10:38",0.0225,0.034,0.0292,0.2996774,0.3085409,2020-09-17,0.92266,"cages25aug",11
"M",0.058211937588,3.324745,1.1374223660731,"1050",32.77817,27.672,"Low Fat","11:46:38",0.00987,0.0275,0.0202,0.186613,0.2122578,2020-09-17,0.92266,"cages25aug",11
"M",0.081831920352,2.912913,1.11382740098659,"1050",32.71532,27.672,"Low Fat","12:22:38",0.0118,0.0189132,0.0541,0.2636562,0.2936675,2020-09-17,0.92266,"cages25aug",12
"M",0.078456664566,3.237478,1.03300595623387,"1050",32.84235,27.672,"Low Fat","12:46:38",0.0104,0.0172,0.0466,0.2572263,0.2657163,2020-09-17,0.92266,"cages25aug",12
"M",0.071931984726,2.962878,1.12586318400966,"1050",32.8478,27.672,"Low Fat","13:18:38",0.0107,0.0137,0.0259,0.2311645,0.2602596,2020-09-17,0.92266,"cages25aug",13
"M",0.149945024922,3.087078,1.01393910677978,"1050",32.80922,27.672,"Low Fat","14:04:39",0.0196,0.0158,0.0353,0.4936543,0.5005354,2020-09-17,0.92266,"cages25aug",14
"M",0.088367196162,2.677588,1.01394068240838,"1050",32.81512,27.672,"Low Fat","14:32:39",0.0118,0.0151,0.0223,0.2909255,0.2949812,2020-09-17,0.92266,"cages25aug",14
"M",0.12050169726,2.804533,1.02799277684058,"1050",32.82807,27.672,"Low Fat","14:40:39",0.0167,0.0177,0.0314419,0.3955056,0.4065769,2020-09-17,0.92266,"cages25aug",14
"M",0.101571739122,2.460315,1.023900424339,"1050",32.71648,27.672,"Low Fat","15:16:39",0.00935,0.0174,0.0301,0.3336719,0.3416468,2020-09-17,0.92266,"cages25aug",15
"M",0.141568254744,2.366782,0.972988840346055,"1050",32.79392,27.672,"Low Fat","15:52:39",0.024,0.0558,0.0521,0.4702834,0.4575805,2020-09-17,0.92266,"cages25aug",15
"M",0.088394266674,2.294962,1.01317203977826,"1050",32.75767,27.672,"Low Fat","16:16:39",0.0144,0.00933,0.0308,0.2910635,0.2948974,2020-09-17,0.92266,"cages25aug",16
"M",0.091084089264,2.272331,1.00848188144884,"1050",32.85209,27.672,"Low Fat","16:48:39",0.0267,0.0177109,0.1281128,0.3002282,0.3027747,2020-09-17,0.92266,"cages25aug",16
"M",0.109465774068,2.241645,1.16547881824801,"1050",32.88212,27.672,"Low Fat","17:34:40",0.0241,0.0158,0.0177,0.348838,0.4065633,2020-09-17,0.92266,"cages25aug",17
"M",0.102067789362,2.063394,1.01032242640357,"1050",32.82518,27.672,"Low Fat","18:02:40",0.0287,0.0314177,0.0292,0.3362969,0.3397683,2020-09-17,0.92266,"cages25aug",18
"M",0.097220219166,2.105764,1.00685033423455,"1050",32.72094,27.672,"Low Fat","18:10:40",0.0285,0.0264,0.0222,0.3205683,0.3227643,2020-09-17,0.92266,"cages25aug",18
"M",0.10059777693,1.911413,1.06020666877518,"1050",32.76167,27.672,"Low Fat","18:46:40",0.011341,0.023,0.0189,0.3278773,0.3476177,2020-09-17,0.92266,"cages25aug",18
"M",0.095449668846,1.828798,0.984359759673739,"1050",32.78072,27.672,"Low Fat","19:22:40",0.0099,0.0192,0.0225,0.3162867,0.3113399,2020-09-17,0.92266,"cages25aug",19
"M",0.093728877186,1.613327,1.02044854388908,"1050",32.77462,27.672,"Low Fat","19:46:40",0.0097,0.0225,0.0239,0.3081393,0.3144403,2020-09-17,0.92266,"cages25aug",19
"M",0.133639165674,1.561981,0.988724227168227,"1050",31.33328,27.672,"Low Fat","20:18:40",0.0136,0.0196,0.0129,0.4424087,0.4374202,2020-09-17,0.92266,"cages25aug",20
"M",0.35748292944,0.1292719,0.950208456217492,"1050",23.21453,27.672,"Low Fat","21:04:41",0.0785,0.0784,0.0128,1.193536,1.134108,2020-09-17,0.92266,"cages25aug",21
"M",0.35338840992,-0.1475995,0.938416982542039,"1050",20.2302,27.672,"Low Fat","21:32:41",0.0213,0.0167,0.0163,1.182956,1.110106,2020-09-17,0.92266,"cages25aug",21
"M",0.3783040065,0.1364501,0.928227520084965,"1050",19.75742,27.672,"Low Fat","21:40:41",0.0321,0.0207,0.0142,1.269233,1.178137,2020-09-17,0.92266,"cages25aug",21
"M",0.39951941652,0.7327083,0.964397339558278,"1050",21.48633,27.672,"Low Fat","22:16:41",0.0211,0.0274,0.018,1.329704,1.282363,2020-09-17,0.92266,"cages25aug",22
"M",0.39981077388,1.284564,0.952430670064458,"1050",21.67208,27.672,"Low Fat","22:52:41",0.0367,0.0362613,0.0204,1.3342,1.270733,2020-09-17,0.92266,"cages25aug",22
"M",0.39717297942,1.510546,0.951846339194716,"1050",21.77092,27.672,"Low Fat","23:16:41",0.0205,0.025,0.0197,1.325569,1.261738,2020-09-17,0.92266,"cages25aug",23
"M",0.39595585092,1.792311,0.947084515708646,"1050",21.79395,27.672,"Low Fat","23:48:41",0.0119,0.0114,0.0152,1.322902,1.2529,2020-09-17,0.92266,"cages25aug",23
"M",0.4125618525,1.90367,0.948420689780294,"1050",21.91022,27.672,"Low Fat","00:34:42",0.0214,0.0217,0.0336,1.377975,1.3069,2020-09-18,0.92266,"cages25aug",0
"M",0.220138991142,2.708727,1.02609633392107,"5",22.18048,29.341,"Low Fat","02:18:22",0.0149156,0.016,0.0372,0.7228295,0.7416927,2020-09-15,0.92266,"cages25aug",2
"M",0.160999867644,2.41489,0.985059287796556,"5",22.65097,29.341,"Low Fat","02:50:22",0.00915,0.0234,0.0239,0.533415,0.5254454,2020-09-15,0.92266,"cages25aug",2
"M",0.113242449768,2.80559,1.1155551132117,"5",26.89755,29.341,"Low Fat","04:02:22",0.00847,0.0159,0.0286,0.3647238,0.4068695,2020-09-15,0.92266,"cages25aug",4
"M",0.109719520134,2.902295,1.13960451153013,"5",27.35005,29.341,"Low Fat","04:10:22",0.0114207,0.0173,0.0346,0.3515703,0.4006511,2020-09-15,0.92266,"cages25aug",4
"M",0.100908005436,3.446069,1.15100448297029,"5",29.95604,29.341,"Low Fat","04:50:22",0.0135,0.0176,0.0279,0.322554,0.3712611,2020-09-15,0.92266,"cages25aug",4
"M",0.094134887238,4.461379,1.16253106159616,"5",32.16397,29.341,"Low Fat","05:26:22",0.00868,0.0197,0.0451,0.3001697,0.3489566,2020-09-15,0.92266,"cages25aug",5
"M",0.22003375317,2.708727,1.02672814823685,"5",22.18048,29.341,"Low Fat","05:48:23",0.0149156,0.016,0.0372,0.7223845,0.7416925,2020-09-15,0.92266,"cages25aug",5
"M",0.160999867644,2.41489,0.985059287796556,"5",22.65097,29.341,"Low Fat","06:20:23",0.00915,0.0234,0.0239,0.533415,0.5254454,2020-09-15,0.92266,"cages25aug",6
"M",0.113242456404,2.80559,1.11555538739177,"5",26.89755,29.341,"Low Fat","07:32:23",0.00847,0.0159,0.0286,0.3647238,0.4068696,2020-09-15,0.92266,"cages25aug",7
"M",0.109719520134,2.902295,1.13960451153013,"5",27.35005,29.341,"Low Fat","07:40:23",0.0114,0.0173,0.0345937,0.3515703,0.4006511,2020-09-15,0.92266,"cages25aug",7
"M",0.100908005436,3.446069,1.15100448297029,"5",29.95604,29.341,"Low Fat","08:20:23",0.0135,0.0176,0.0279,0.322554,0.3712611,2020-09-15,0.92266,"cages25aug",8
"M",0.094134893874,4.461379,1.16253139474104,"5",32.16397,29.341,"Low Fat","08:56:23",0.00868,0.0197,0.0451,0.3001697,0.3489567,2020-09-15,0.92266,"cages25aug",8
"M",0.074426589594,4.76961,1.19491824915436,"5",33.28217,29.341,"Low Fat","09:18:24",0.0113,0.0167,0.0566,0.2357101,0.2816543,2020-09-15,0.92266,"cages25aug",9
"M",0.071049630288,4.82458,1.1811712114122,"5",32.9766,29.341,"Low Fat","09:50:24",0.00764,0.0153,0.0274,0.2256672,0.2665516,2020-09-15,0.92266,"cages25aug",9
"M",0.078951484164,4.549011,1.11747179924588,"5",32.85095,29.341,"Low Fat","11:02:24",0.0102,0.0197,0.0511633,0.2541776,0.2840363,2020-09-15,0.92266,"cages25aug",11
"M",0.07863450819,4.375618,1.07488246711995,"5",32.83587,29.341,"Low Fat","11:10:24",0.00929,0.0173,0.3626484,0.2554817,0.2746128,2020-09-15,0.92266,"cages25aug",11
"M",0.078252014148,3.949262,1.08581012405703,"5",32.83944,29.341,"Low Fat","11:50:24",0.00805,0.0205436,0.234419,0.2536414,0.2754064,2020-09-15,0.92266,"cages25aug",11
"M",0.090980641626,3.822234,1.01010939670859,"5",32.77499,29.341,"Low Fat","12:26:24",0.00962,0.0186,0.037,0.2997805,0.3028111,2020-09-15,0.92266,"cages25aug",12
"M",0.065292282972,3.542033,1.13706367268787,"5",32.76844,29.341,"Low Fat","12:48:25",0.00995,0.0209,0.0774,0.2093268,0.2380179,2020-09-15,0.92266,"cages25aug",12
"M",0.067568182038,3.205194,1.09136918462591,"5",32.76182,29.341,"Low Fat","13:20:25",0.0103,0.0129,0.035,0.2187499,0.2387369,2020-09-15,0.92266,"cages25aug",13
"M",0.080782851114,2.849025,1.09355367234448,"5",32.81295,29.341,"Low Fat","14:32:25",0.00794,0.0135,0.0212,0.2614093,0.2858651,2020-09-15,0.92266,"cages25aug",14
"M",0.101339376558,2.827213,0.861633470649204,"5",32.8338,29.341,"Low Fat","14:40:25",0.0153366,0.0279,0.0165,0.3451167,0.2973641,2020-09-15,0.92266,"cages25aug",14
